gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,-0.6330027397482163,0,1,0,0,0,0,0,0,0,0,1,3,-1.3052309058461793,-0.8162468517650384,0
1,0,1,1,-0.7145731584256735,1,0,1,2,0,0,0,0,0,0,0,3,0.33966874440344824,-0.5024149274696418,0
0,0,0,0,-0.2659358556996588,1,0,1,2,0,2,2,0,2,1,1,0,1.0298945834869624,0.08161642331723697,0
0,0,0,0,-0.3882914837158446,1,2,0,2,0,0,0,0,0,0,0,2,-0.3488938998870934,-0.4593118431881203,0
0,1,0,0,-1.1632104611516882,1,0,1,0,2,0,0,0,0,0,0,2,0.26149858913374924,-0.8702690899459218,0
1,0,0,1,-0.14358022768347295,1,0,2,1,1,1,1,1,1,1,0,3,-1.4981615018309686,-0.7744011245992012,0
0,0,0,0,-0.30672106503838736,1,0,2,1,1,1,1,1,1,0,0,3,-1.524772618518526,-0.8069379973296229,0
1,0,0,0,-0.9592844144580451,1,0,0,0,0,0,0,0,0,0,0,3,-0.6632377157588624,-0.8203056887700538,1
1,0,1,0,-0.5922175304094877,1,0,0,0,0,2,0,0,0,0,1,3,-0.5102237948054088,-0.6229447394011838,1
1,1,0,0,-1.2039956704904167,1,2,1,0,0,0,0,2,2,0,1,2,0.9966306876275159,-0.8623278871100222,0
0,0,1,1,1.4878281458656715,0,1,0,2,2,2,2,0,0,2,0,0,-0.619994651141582,0.36663942843573155,0
1,0,0,0,-0.7553583677644021,1,0,2,1,1,1,1,1,1,1,0,3,-1.5147934497606919,-0.8671587855018611,0
1,0,0,0,-0.551432321070759,1,2,0,0,0,0,0,2,2,0,0,3,0.1567173171764927,-0.3952086891849979,0
1,1,0,0,0.2642718657038131,1,2,1,0,2,0,0,0,2,0,0,2,0.8585855198108133,0.4953972088611361,0
1,0,0,0,-0.06200980900601573,1,0,1,0,2,2,0,2,2,0,1,2,1.2145092055068907,0.376455637496774,0
1,0,1,1,-0.347506274377116,1,0,2,1,1,1,1,1,1,1,0,3,-1.48485594348719,-0.816445381835936,0
1,0,1,0,-0.7553583677644021,1,0,0,0,0,0,2,0,0,0,0,0,-0.5351717166999936,-0.7173347586645563,0
0,0,1,0,1.2839020991720282,1,0,0,2,2,2,2,0,2,2,1,3,0.3147208225088634,1.0893550631928892,0
0,0,0,0,0.7129091684298279,1,0,2,1,1,1,1,1,1,1,1,3,-1.5147934497606919,-0.5547165717027468,0
1,0,1,1,0.7944795871072851,1,0,0,0,2,2,2,2,0,1,1,2,0.1284430056959634,0.5261031931599476,0
1,0,0,0,-0.18436543702220157,1,2,1,0,2,0,0,2,2,1,0,2,1.1745925304755547,0.17563144133558098,0
0,0,0,0,-0.46986190239330183,1,0,2,1,1,1,1,1,1,2,1,1,-1.4648976059715222,-0.8184306825449108,0
1,0,0,1,-0.30672106503838736,1,0,1,0,2,0,0,2,2,0,1,2,1.031557778279935,0.0698810902375188,1
0,0,1,0,-0.6330027397482163,1,0,2,1,1,1,1,1,1,1,0,3,-1.5147934497606919,-0.8750117527506951,0
1,0,1,0,1.0391908431396566,0,1,0,0,0,0,0,2,2,1,1,1,-0.6615745209658901,0.176028501477376,0
1,1,1,0,-0.6330027397482163,1,0,1,0,0,0,0,0,2,0,0,0,0.5525576779039059,-0.4240396672586665,1
0,0,1,0,0.7536943777685564,1,2,2,1,1,1,1,1,1,2,0,3,-1.3102204902250962,-0.44519414925763223,0
1,0,1,1,1.6101837738818572,0,1,0,2,0,2,2,2,0,2,0,3,-0.531845327114049,0.545581199004668,0
1,0,1,0,0.7944795871072851,1,0,1,2,0,0,0,2,0,0,0,2,0.6390438071384664,0.9080750495667156,1
0,0,0,0,-0.22515064636093016,1,0,2,1,1,1,1,1,1,2,1,3,-1.5064774757958301,-0.7628863804871467,0
0,0,0,0,-1.2039956704904167,1,0,2,1,1,1,1,1,1,0,0,3,-1.4931719174520517,-0.9823944622094701,0
0,0,1,0,1.2839020991720282,1,2,0,2,2,2,2,0,2,2,1,3,0.5459048987320164,1.2524806047803259,0
0,0,1,0,0.5089831217361848,1,0,1,0,0,0,2,2,2,2,1,1,1.0082730511783224,0.8803470163313666,0
1,1,1,0,-1.2039956704904167,0,1,0,0,0,0,0,2,0,0,1,3,-0.9459808305641573,-0.9691150063561048,1
0,0,1,0,1.5693985645431285,1,2,0,0,2,2,2,2,2,2,1,1,0.6124326904509093,1.590069960893122,0
0,1,0,0,-1.285566089167874,0,1,0,0,0,0,0,0,0,0,0,3,-1.325189243361847,-0.9994018716163549,1
0,0,1,1,1.0391908431396566,1,0,2,1,1,1,1,1,1,2,0,1,-1.4831927486942178,-0.4983560904646264,0
1,0,1,1,0.060345819010170096,1,0,1,0,2,2,0,2,0,0,1,2,0.8303112083302836,0.35355850265326366,0
0,0,0,0,-1.0000696237967737,1,0,0,2,0,0,0,0,0,0,1,2,-0.5002446260475747,-0.8491807846372552,1
0,0,1,1,-0.7145731584256735,1,0,2,1,1,1,1,1,1,0,0,3,-1.499824696623941,-0.8900338614486051,0
1,0,1,1,1.3654725178494855,0,1,0,0,0,2,2,2,2,2,0,0,-0.3405779259222318,0.5919048822140819,0
1,1,0,0,-0.8369287864418593,0,1,0,0,2,0,0,0,0,0,1,1,-1.1821544911662272,-0.8422763499493758,0
1,0,0,0,1.0391908431396566,1,0,2,1,1,1,1,1,1,2,1,0,-1.5214462289325812,-0.5536136268644274,0
0,0,1,1,-1.2039956704904167,1,0,2,1,1,1,1,1,1,2,0,3,-1.5231094237255534,-0.987512126259272,0
0,1,1,0,0.4274127030587276,0,1,0,0,2,2,0,2,2,0,0,1,-0.31064041964873,0.02287358122834669,1
0,0,0,0,-0.9592844144580451,1,0,1,0,2,2,0,0,0,0,0,2,0.5209569768374316,-0.7219671269854977,0
0,0,0,0,-1.2039956704904167,1,0,2,1,1,1,1,1,1,1,0,3,-1.48485594348719,-0.9790415099009792,0
0,0,1,1,-0.4290766930545732,1,0,0,0,2,0,0,2,2,1,1,0,0.15339092759054826,-0.3494805961882763,1
1,0,1,0,0.30505707504254176,1,2,1,0,2,2,0,2,2,1,1,0,1.3675231264603442,0.8330748005609977,0
0,0,0,0,1.4470429365269428,1,2,2,1,1,1,1,1,1,2,0,0,-1.3102204902250962,-0.20671541631621565,0
1,0,1,0,0.8760500057847422,1,2,1,0,2,2,0,2,2,0,1,2,1.310974503499285,1.3181499404538615,1
0,0,0,0,0.7129091684298279,1,2,0,0,2,0,2,2,2,2,1,3,0.48935627577095736,0.7649348684496263,0
1,0,0,0,-1.285566089167874,1,0,0,0,0,0,0,0,2,0,1,2,-0.32061958840656385,-0.9860782979694568,0
0,0,1,0,1.6101837738818572,1,2,0,2,2,2,2,2,2,2,0,0,0.77043619578328,1.8663797017888932,0
1,0,0,1,0.30505707504254176,1,0,2,1,1,1,1,1,1,1,1,0,-1.4798663591082732,-0.6332903619846194,0
0,0,1,1,1.6101837738818572,1,2,1,2,2,2,2,2,2,2,1,0,1.753384318429923,2.6552499679484476,0
0,0,0,0,-1.081640042474231,1,0,2,1,1,1,1,1,1,0,0,3,-1.4931719174520517,-0.9622767483585246,0
0,0,0,0,-1.1224252518129596,1,0,2,1,1,1,1,1,1,0,1,1,-1.504814281002858,-0.9698429499493953,0
1,0,1,0,0.6313387497523706,1,2,0,0,2,2,0,0,2,1,1,1,0.18831801824296696,0.49859574889226227,0
0,0,0,0,-1.285566089167874,1,2,1,0,0,0,0,2,2,0,1,2,0.9633667917680695,-0.9690488296658055,1
0,0,1,1,1.2839020991720282,1,0,0,2,0,0,2,2,0,1,0,3,0.03031451291059625,0.784258462016982,0
0,0,0,0,-0.6330027397482163,1,0,2,1,1,1,1,1,1,1,0,1,-1.4915087226590795,-0.8613793545490674,0
1,0,1,0,0.30505707504254176,1,0,1,0,2,2,0,0,0,0,1,2,0.5026618341147361,0.3875292036735006,0
0,0,1,1,0.34584228438127035,0,1,0,2,0,2,0,0,0,1,0,1,-0.9809079212165762,-0.3873336630393974,0
1,1,0,0,0.7536943777685564,1,2,1,0,2,0,0,0,0,1,1,0,0.48935627577095736,0.7430965606509026,0
1,0,1,0,0.34584228438127035,1,2,1,0,2,0,0,0,0,0,1,2,0.5109778080795977,0.5067575406958257,0
0,0,1,1,-1.285566089167874,1,0,0,0,0,2,0,0,0,0,0,3,-0.48028628853190675,-0.9881959520590301,1
0,0,0,0,-1.2447808798291453,1,0,2,1,1,1,1,1,1,0,1,3,-1.4782031643153006,-0.9917253755416521,0
1,0,0,0,1.4470429365269428,1,0,1,0,2,2,0,0,0,1,0,1,0.48935627577095736,1.3990178559994386,0
0,0,1,1,-0.347506274377116,1,2,2,1,1,1,1,1,1,2,0,3,-1.3368316069126531,-0.7582098943726726,0
1,0,1,0,1.5286133552044,1,2,0,2,0,2,2,0,2,2,0,1,0.4128493152942306,1.4152311451227335,0
1,0,0,0,-1.2039956704904167,0,1,0,0,0,0,2,0,0,0,1,2,-1.1688489328224487,-0.9677252958598224,0
1,0,0,0,-1.2447808798291453,1,0,0,0,0,0,0,0,0,0,0,0,-0.6649009105518348,-0.9614605691781681,0
1,0,1,0,-1.2039956704904167,0,1,0,0,2,0,0,0,0,0,0,1,-1.1671857380294763,-0.9688061818013752,0
0,0,0,0,-1.0408548331355023,1,2,0,0,0,0,2,2,2,0,1,2,0.32469999126669774,-0.7805555567970234,1
0,0,0,0,-0.7961435771031307,1,0,0,2,0,0,0,2,2,0,1,2,0.23488747244619218,-0.602871143343771,0
1,0,0,0,-1.0408548331355023,1,0,2,1,1,1,1,1,1,0,0,3,-1.4682239955574667,-0.9482031722215692,0
1,0,1,1,-0.8369287864418593,1,0,0,0,0,0,0,2,0,0,1,3,-0.2856924977541451,-0.7331068698525235,0
1,0,1,1,0.8352647964460137,1,2,1,0,2,2,0,2,2,1,1,2,1.3425752045657593,1.4496871418718311,0
0,0,0,0,-0.8369287864418593,1,2,1,0,0,0,0,2,2,0,1,2,0.975009155318876,-0.5489371407499533,1
1,0,1,1,1.2431168898332998,1,0,2,1,1,1,1,1,1,2,0,3,-1.5081406705888027,-0.46092214265206666,0
0,0,0,0,-0.7145731584256735,1,0,0,2,2,2,2,2,2,0,0,3,0.6506861706892729,-0.4422823748844691,0
1,0,1,1,0.14191623768762732,1,0,0,2,2,0,0,0,0,1,0,3,-0.37384182178167824,-0.15485495001843835,0
1,1,1,0,-1.1632104611516882,0,1,0,0,0,2,0,0,0,0,1,2,-1.1638593484435318,-0.9582840880438084,0
0,0,1,1,-0.347506274377116,1,0,2,1,1,1,1,1,1,2,0,3,-1.5031510862098856,-0.8107983042637408,0
0,0,0,0,1.1615464711558425,0,1,0,2,2,2,2,0,0,1,0,1,-0.7048175855831704,0.17920498261173595,0
1,0,0,0,-0.6737879490869448,1,2,0,0,2,0,0,0,0,0,0,2,-0.3189563936135916,-0.624268273207167,0
1,0,1,1,1.324687308510757,1,0,2,1,1,1,1,1,1,2,1,1,-1.4981615018309686,-0.45145887593928635,0
0,0,1,1,-0.2659358556996588,1,0,2,1,1,1,1,1,1,2,0,1,-1.504814281002858,-0.7921144187026103,0
1,0,0,0,-0.6737879490869448,1,0,0,0,0,0,2,0,0,0,1,3,-0.5135501843913532,-0.6579522085694408,0
0,0,1,0,0.8760500057847422,1,2,1,2,2,0,0,2,2,1,0,0,1.3858182691830396,1.5321874157781208,1
1,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,0,3,-1.489845527866107,-1.0015857023962274,1
1,0,0,1,-1.1224252518129596,1,0,2,1,1,1,1,1,1,2,0,3,-1.4782031643153006,-0.9632914576097783,0
0,0,0,0,-0.551432321070759,0,1,0,0,2,0,0,0,2,0,1,2,-0.8378731690209562,-0.6971949859168445,0
1,0,0,0,-0.9184992051193165,1,2,0,2,0,0,0,0,0,0,1,1,-0.3455675103011487,-0.7597760760430862,0
0,0,1,1,-0.3882914837158446,1,0,1,0,2,2,2,0,0,0,0,2,0.6290646383806325,-0.17210500728975345,1
1,0,0,0,-1.2039956704904167,1,0,0,0,0,0,0,2,0,0,0,3,-0.3239459779925085,-0.9402399104889032,1
0,0,0,0,1.6101837738818572,1,2,1,0,2,2,2,2,2,2,1,0,1.5538009432732443,2.524595122401134,0
1,1,1,0,-0.9184992051193165,1,2,1,0,0,0,0,0,2,0,1,2,0.7238667415800553,-0.6325183005977959,1
0,0,1,1,-0.9184992051193165,1,0,0,0,2,2,0,0,0,0,1,3,-0.31064041964873,-0.7672319831501252,0
1,0,1,0,-0.877713995780588,1,0,2,1,1,1,1,1,1,1,1,3,-1.4748767747293563,-0.9288575197574473,0
0,1,0,0,0.18270144702635593,1,2,1,2,2,0,0,2,2,0,1,0,1.392471048354929,0.7792952102445448,1
1,0,1,1,-0.6330027397482163,1,2,0,2,0,0,2,0,0,1,1,3,-0.09276190176935552,-0.5266355961191354,0
0,0,1,1,0.14191623768762732,1,2,1,2,0,2,0,2,2,0,1,1,1.3176272826711746,0.6152652538896863,0
1,1,0,0,-0.6330027397482163,1,0,1,0,2,2,0,2,2,0,1,2,1.227814763850669,-0.23731110613119524,0
0,1,1,1,1.3654725178494855,1,2,1,2,2,0,2,2,2,1,1,1,1.5205370474137978,2.170814536061809,0
1,0,1,1,1.1615464711558425,1,0,0,2,2,2,2,2,2,1,0,0,0.665654923826024,1.3121278616366379,0
1,0,0,0,-0.4290766930545732,1,0,1,0,2,0,0,2,2,0,1,3,0.9417452594594296,-0.058700219013754586,0
1,0,0,0,-1.285566089167874,0,1,0,0,0,0,0,0,0,0,1,2,-1.3468107756704872,-0.9996886372743179,0
0,0,0,0,-1.081640042474231,1,0,1,0,0,0,0,0,0,0,0,1,0.18831801824296696,-0.8190042138608369,0
1,0,0,0,-0.06200980900601573,1,0,1,0,2,0,2,0,0,0,1,2,0.4511027955325942,0.0638810703170614,1
0,0,1,1,1.4470429365269428,1,0,0,2,2,2,2,2,2,2,1,1,0.6689813134119684,1.4635621879378888,0
0,0,1,1,0.060345819010170096,1,2,1,0,0,2,0,2,0,0,0,2,0.7504778582676124,0.25755818392594476,1
0,0,1,1,0.7944795871072851,1,0,1,0,2,2,2,0,0,0,0,0,0.6955924300995255,0.94542076179221,0
0,0,0,1,-0.9184992051193165,1,0,1,0,0,2,2,2,0,0,1,2,0.8718910781545917,-0.5850034369629971,0
1,0,1,1,-0.14358022768347295,1,0,1,0,0,0,0,0,0,0,1,2,0.19497079741485634,-0.1392151922110695,1
0,0,1,1,1.6101837738818572,1,0,2,1,1,1,1,1,1,2,0,0,-1.489845527866107,-0.36595859207276793,0
1,0,1,1,0.590553540413642,1,0,2,1,1,1,1,1,1,1,0,3,-1.4915087226590795,-0.5906505145351922,0
1,0,1,1,-0.347506274377116,1,2,0,2,0,0,0,2,2,1,0,3,0.3296895756456144,-0.20698012307741226,0
1,0,0,0,1.324687308510757,1,2,2,1,1,1,1,1,1,1,0,1,-1.3335052173267088,-0.30414956333334975,0
0,0,0,0,-1.1632104611516882,1,2,1,0,0,0,2,2,2,0,1,3,1.1962140627841946,-0.8343130882167099,0
1,1,1,0,-0.8369287864418593,1,2,1,0,2,0,0,2,2,0,1,2,1.2128460107139178,-0.47285600580268233,1
1,0,0,0,-1.285566089167874,1,2,1,2,0,0,0,0,0,0,1,2,0.5592104570757952,-0.9744091415800378,1
1,0,0,0,0.01956060967144149,1,0,1,0,0,0,0,0,0,0,0,2,0.11181105776624017,-0.052589904609465256,1
0,0,0,0,0.060345819010170096,1,0,1,0,2,2,2,2,2,0,1,2,1.3375856201868421,0.5931401804329998,0
0,0,1,0,-0.7553583677644021,1,0,2,1,1,1,1,1,1,2,0,3,-1.4798663591082732,-0.8814529506064802,0
0,0,0,0,-1.1632104611516882,1,0,1,0,0,0,0,0,2,0,1,2,0.4743875226342068,-0.8704896789135856,1
1,0,1,1,-0.7961435771031307,1,0,2,1,1,1,1,1,1,1,0,3,-1.4931719174520517,-0.9140339411304347,0
0,0,1,1,1.324687308510757,1,2,0,0,2,0,2,2,2,2,1,0,0.4827034965990684,1.2271569912925127,0
1,0,1,1,-0.3882914837158446,1,0,0,2,0,0,2,0,0,1,0,1,-0.2557549914806431,-0.38250276464755867,0
1,0,1,0,0.9168352151234709,1,0,0,2,2,2,0,0,0,2,0,2,-0.20918553727741815,0.3433452334504261,0
1,0,1,0,0.6721239590910992,1,0,1,0,2,0,0,2,2,2,1,2,0.9949674928345437,1.058957903448807,0
1,0,1,0,1.1207612618171139,1,2,1,0,2,2,0,2,2,1,0,0,1.2510994909522815,1.7061438756778537,0
0,0,1,1,1.4878281458656715,1,0,2,1,1,1,1,1,1,1,1,1,-1.4815295539012454,-0.3739880304957329,0
1,0,0,0,0.30505707504254176,1,2,1,0,0,0,0,2,0,0,1,2,0.665654923826024,0.4758971441196495,0
1,0,1,0,1.4062577271882142,1,0,0,2,2,0,2,0,2,2,1,1,0.14341175883271443,1.0505755226775797,0
1,1,0,0,0.1011310283488987,1,2,1,0,0,0,0,2,2,0,1,2,1.0165890251431842,0.5222208273290635,1
1,0,1,1,-0.551432321070759,1,2,1,0,0,0,2,2,2,1,1,2,1.1995404523701396,-0.18300210229234895,1
0,0,1,1,-0.7961435771031307,1,0,2,1,1,1,1,1,1,2,0,3,-1.4648976059715222,-0.8902985682098018,0
0,0,0,1,0.34584228438127035,1,2,1,0,2,0,0,2,0,0,1,0,0.7854049489200311,0.5976622542701092,0
0,0,0,0,-1.1632104611516882,0,1,0,2,0,2,0,0,0,0,0,3,-0.9942134795603548,-0.9505634741755727,0
0,0,1,1,-0.347506274377116,1,0,0,2,0,0,2,0,0,0,0,2,-0.3239459779925085,-0.428164680953981,0
0,0,0,0,-1.1224252518129596,0,1,0,0,2,0,0,2,2,0,1,1,-0.4636543406021835,-0.9092471605321286,0
0,0,0,0,-1.1224252518129596,1,2,0,0,2,0,0,0,2,0,1,2,-0.029560499636407292,-0.8471072483412148,0
0,0,1,1,-1.285566089167874,1,0,1,0,0,0,0,0,0,0,1,3,0.14008536924676948,-0.9799679835651675,1
0,0,1,1,1.6101837738818572,1,2,0,2,2,2,2,2,0,2,0,0,0.5093146132866255,1.5105255791535281,0
0,0,0,0,-0.347506274377116,1,0,0,0,0,2,0,0,0,0,1,1,-0.5185397687702704,-0.46637069015336435,0
0,0,1,0,0.38662749371999894,1,2,0,2,0,2,2,2,2,2,0,1,0.647359781103328,0.5652577349202856,0
0,0,0,0,-1.1632104611516882,1,0,2,1,1,1,1,1,1,0,0,3,-1.4915087226590795,-0.9737032568835132,0
1,0,0,0,1.4470429365269428,1,2,1,2,2,2,2,2,2,1,1,1,1.7400787600861447,2.534830450500737,0
0,0,1,1,0.01956060967144149,1,0,2,1,1,1,1,1,1,1,0,3,-1.489845527866107,-0.7548348831674153,0
1,0,0,0,-0.06200980900601573,1,2,1,0,2,2,0,2,2,1,1,2,1.2827001920187557,0.34239670088947144,1
0,0,0,0,-1.1632104611516882,1,2,1,0,2,0,0,0,0,0,0,0,0.43447084760287097,-0.8756514607569204,1
1,1,1,0,1.4878281458656715,1,2,1,0,2,2,2,2,2,2,1,2,1.4989155151051579,2.3576092738795795,0
1,1,0,0,0.22348665636508452,1,2,1,0,0,0,0,2,2,0,0,2,0.9933042980415715,0.6011696188559648,0
0,0,1,1,-1.2039956704904167,1,0,1,0,2,0,2,0,0,0,1,2,0.5026618341147361,-0.9039971431017283,0
0,0,1,1,0.6313387497523706,1,2,0,0,2,0,2,2,2,2,0,2,0.49101947056393,0.6970375842026855,0
0,0,1,0,-0.7145731584256735,1,2,2,1,1,1,1,1,1,2,0,3,-1.32019965898293,-0.8393204577826798,0
0,0,0,0,-0.30672106503838736,1,0,2,1,1,1,1,1,1,1,0,1,-1.4964983070379965,-0.7777320180109256,0
0,1,0,0,-1.285566089167874,1,0,1,0,0,0,0,2,0,0,0,2,0.4511027955325942,-0.975842969869853,1
0,0,0,0,0.6313387497523706,0,1,0,2,2,0,0,2,0,0,1,2,-0.6682273001377795,-0.08197235510229353,0
1,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4831927486942178,-1.0014974668091616,0
1,0,0,0,-1.285566089167874,1,0,2,1,1,1,1,1,1,0,0,2,-1.5197830341396088,-1.0019827625380224,0
0,0,0,0,0.18270144702635593,1,0,1,0,2,2,0,0,0,1,0,2,0.5043250289077084,0.3215069256517024,0
1,1,1,0,1.3654725178494855,1,2,1,0,2,2,2,2,2,1,1,0,1.4124293858705967,2.1007113621382287,0
0,0,1,0,-0.2659358556996588,0,1,0,2,2,2,0,2,0,1,0,0,-0.5667724177664676,-0.4852310468886258,0
1,0,1,0,1.2431168898332998,1,0,0,2,2,0,2,2,0,1,0,1,0.19663399220782857,0.9522590197897902,0
1,0,0,0,-0.9184992051193165,0,1,0,0,0,2,0,0,0,0,0,3,-1.1771649067873102,-0.8978427109039063,1
0,0,0,0,-1.2447808798291453,1,0,0,2,0,0,0,2,2,0,1,2,0.19497079741485634,-0.9456443401966682,1
1,1,1,0,-0.5922175304094877,1,0,0,2,0,0,0,0,2,0,1,1,-0.19255358934769493,-0.564400427383191,0
0,0,1,0,1.2839020991720282,1,2,2,1,1,1,1,1,1,2,0,3,-1.3085572954321238,-0.25385527870598595,0
0,1,0,0,-0.9592844144580451,1,2,1,0,0,0,0,0,2,0,1,2,0.6506861706892729,-0.6740552032089039,1
0,0,0,1,-0.18436543702220157,1,0,2,1,1,1,1,1,1,0,0,3,-1.48485594348719,-0.7742687712186028,0
0,0,0,0,-1.285566089167874,1,0,1,0,0,2,0,0,0,0,0,2,0.35463749754019924,-0.9771223858823033,0
1,0,0,0,-1.1632104611516882,1,2,1,0,0,0,0,0,2,0,1,2,0.6906028457206088,-0.8609381766137397,1
1,1,0,0,0.22348665636508452,1,0,0,0,2,2,2,2,0,1,1,1,0.17501245989918865,0.09132233789444753,1
1,0,1,0,1.3654725178494855,1,2,1,0,2,2,0,0,2,1,0,2,1.011599440764267,1.7572322805888072,0
0,0,0,0,-1.285566089167874,1,0,1,0,0,0,0,0,0,0,1,2,0.1783388494851331,-0.9794606289395404,0
0,0,1,0,-0.5922175304094877,1,0,0,0,0,0,2,0,0,0,1,3,-0.4852758729108239,-0.60953293016722,0
1,1,0,0,0.7536943777685564,1,2,1,0,0,2,0,2,2,0,1,2,1.0947591804128831,1.1571861707495312,1
1,0,0,0,-1.285566089167874,1,0,0,0,0,0,0,0,0,0,0,3,-0.6183314563486098,-0.99002684049064,1
1,0,0,1,-0.8369287864418593,1,0,2,1,1,1,1,1,1,2,0,0,-1.5147934497606919,-0.9167913032262331,0
0,0,0,0,0.34584228438127035,1,2,1,0,2,2,0,2,2,0,1,2,1.377502295218178,0.9498987178357866,1
1,0,0,0,-0.8369287864418593,1,2,2,1,1,1,1,1,1,0,0,2,-1.3268524381548195,-0.8709529157456798,0
0,0,1,1,0.9168352151234709,1,0,2,1,1,1,1,1,1,2,0,3,-1.4831927486942178,-0.5344003277809038,0
0,0,0,0,-1.0408548331355023,1,2,1,0,0,0,0,0,0,0,1,2,0.34798471836830985,-0.7613422577134996,0
0,0,0,0,-0.8369287864418593,1,0,1,0,0,2,2,0,2,0,1,2,0.8153424551935331,-0.5270767740544631,1
0,0,1,1,1.4470429365269428,1,2,0,2,2,2,2,2,2,2,0,1,0.7687730009903079,1.7080409407997628,0
0,1,0,0,-1.1224252518129596,1,2,1,0,0,0,0,2,0,0,1,1,0.6074431060719927,-0.8136659608433712,1
0,1,0,0,0.6721239590910992,1,0,0,0,0,0,0,0,0,0,0,3,-0.701491195997226,-0.0813105881993019,0
1,0,0,0,0.30505707504254176,0,1,0,2,2,2,0,2,2,1,0,1,-0.09442509656232799,0.09758706457610174,0
0,0,0,0,-0.6737879490869448,1,0,2,1,1,1,1,1,1,1,0,0,-1.489845527866107,-0.8698940887008932,0
1,0,0,0,-0.9184992051193165,1,2,1,0,0,0,0,0,0,0,1,3,0.3080680433369745,-0.6523051309972456,1
0,0,1,0,1.6101837738818572,1,2,1,0,2,2,0,2,2,1,1,2,1.2128460107139178,2.2203588181991156,0
0,1,0,0,-1.2447808798291453,1,2,1,0,0,0,0,0,2,0,1,2,0.6373806123454943,-0.9283722240285867,0
1,0,1,1,-0.3882914837158446,1,0,2,1,1,1,1,1,1,2,0,3,-1.4632344111785498,-0.8101585962575155,0
0,1,0,0,1.5693985645431285,1,2,1,0,2,2,0,2,2,1,1,2,1.3641967368743997,2.3080649917422726,0
0,0,1,0,-0.877713995780588,1,2,1,0,0,2,0,2,2,0,1,2,1.1513078033739421,-0.5441503601516471,1
1,0,0,0,-1.285566089167874,1,0,0,0,0,0,0,0,0,0,1,3,-0.6898488324464196,-0.9909753730515948,1
0,0,0,0,-0.6737879490869448,1,0,0,0,2,0,2,0,0,0,1,3,-0.36552584781681663,-0.6424448041426704,1
0,0,0,0,-1.285566089167874,1,2,1,0,0,0,0,0,2,0,1,3,0.6839500665487195,-0.9727547243225587,1
1,0,1,0,-0.8369287864418593,1,0,1,0,2,0,0,0,2,0,1,1,0.6706445082049407,-0.5693636791556281,0
0,0,0,0,0.8760500057847422,0,1,0,2,0,0,2,0,2,1,0,0,-0.6915120272393919,0.03500597444985988,0
0,0,1,0,1.4470429365269428,1,2,1,0,2,2,2,0,0,2,0,1,0.8419535718810901,1.7679308455205052,0
0,0,1,1,-1.1632104611516882,1,2,0,0,0,0,0,0,0,0,0,3,-0.46698073018812825,-0.9047692044885519,1
0,0,0,1,-1.285566089167874,1,0,0,0,0,2,0,0,2,0,0,2,-0.18922719976175023,-0.9843356451249122,1
1,0,0,0,-0.22515064636093016,1,0,0,2,0,0,2,0,0,0,0,3,-0.3804946009535674,-0.3656938853115712,0
1,0,0,0,-0.46986190239330183,1,0,2,1,1,1,1,1,1,0,1,3,-1.4948351122450239,-0.826746886625839,0
1,0,0,0,-0.7961435771031307,1,0,1,0,0,2,0,2,0,0,1,2,0.6091063008649649,-0.5425400606877009,1
0,1,0,0,1.2839020991720282,1,2,0,0,2,2,2,0,2,0,0,1,0.32469999126669774,1.1377964004918766,0
0,0,0,0,-1.285566089167874,1,0,0,2,2,0,0,0,0,0,1,2,-0.3322619519573701,-0.9862327102468215,1
1,0,1,0,0.9984056338009281,0,1,0,0,2,2,2,2,2,2,1,0,-0.2457758227228093,0.43041169898735804,0
0,0,1,0,-0.46986190239330183,1,2,1,2,0,2,0,2,2,0,1,2,1.2976689451555068,-0.01595007708049553,1
1,0,0,0,-0.551432321070759,1,0,2,1,1,1,1,1,1,2,0,3,-1.504814281002858,-0.8524455013586805,0
1,0,1,0,-0.06200980900601573,1,0,1,0,0,2,0,2,2,1,1,2,0.9617035969750972,0.28652151538021176,0
1,0,0,0,0.7944795871072851,1,2,0,2,2,2,2,2,2,2,1,3,0.8103528708146159,1.0420828474225203,0
0,0,0,0,0.5497683310749134,1,2,1,0,2,2,0,0,2,1,1,2,0.9733459605259037,0.9344574900993152,0
0,1,0,0,-0.877713995780588,1,2,0,2,0,0,0,0,0,0,1,2,-0.3089772248557575,-0.7542172340579565,0
0,0,1,1,0.8352647964460137,0,1,0,2,2,2,0,0,2,0,1,0,-0.5384981062859381,0.09037380533349282,0
0,0,1,1,-0.877713995780588,1,0,2,1,1,1,1,1,1,0,1,3,-1.5181198393466364,-0.9309089971567213,1
1,1,0,0,0.9984056338009281,1,2,1,0,2,0,2,2,2,0,1,0,1.3309328410149532,1.5986508717352466,0
0,1,0,0,-1.2447808798291453,1,2,1,0,0,0,0,0,0,0,1,3,0.3513111079542548,-0.9405707939403991,1
